fixed acidity,volatile acidity,citric acid,chlorides,total sulfur dioxide,density,sulphates,alcohol,quality
-0.5244309620226647,0.9320001518998713,-1.3932579682543467,-0.24562280114914936,-0.3840497273360723,0.5840033590895148,-0.5785613430756232,-0.9543742892850674,-0.7570404045595923
-0.2940627430687092,1.9158004330673288,-1.3932579682543467,0.2000940299237609,0.6040732824365008,0.04873718632654597,0.12482156902198069,-0.5845748022720374,-0.7570404045595923
-0.2940627430687092,1.2599335789556907,-1.1886173220660021,0.07853489417660348,0.21481270282912354,0.15579042087912787,-0.051024159002420445,-0.5845748022720374,-0.7570404045595923
1.6640671180399145,-1.3635338374908619,1.471711078382476,-0.2658826571070089,0.39447143187868233,0.6910565936420968,-0.4613308577260231,-0.5845748022720374,0.45762064596754665
-0.5244309620226647,0.7133778671959924,-1.3932579682543467,-0.2658826571070089,-0.20439099828651355,0.5840033590895148,-0.5785613430756232,-0.9543742892850674,-0.7570404045595923
-0.23647068833021995,0.385444440140173,-1.08629699897183,-0.3874417928541661,0.36452831037042255,-0.16536928277867724,-1.1647137698236267,-0.9543742892850674,-0.7570404045595923
-0.5820230167611539,0.6587222960200224,-1.3932579682543467,-0.4684812166856044,-0.7733103069434496,-1.1288483937519738,-1.1060985271488266,-0.39967505876552323,1.6722816964946856
-0.2940627430687092,0.27613329778823315,-1.2909376451601744,-0.3064023690227281,-0.863139671468229,0.04873718632654597,-0.5199461004008235,-0.8619244175318104,1.6722816964946856
-0.46683890728417593,-0.1611112716195254,0.4485078474407534,-0.34692208093844723,1.6520825352255937,0.5840033590895148,0.8282044811195846,0.06257430000076386,-0.7570404045595923
-0.9275753451920874,0.27613329778823315,-0.9839766758776577,0.17983417396590134,0.5441870394199813,-0.43300236916013196,-0.6957918284252239,-1.1392740327915833,-0.7570404045595923
-1.561087947315466,0.46742779690412783,-1.3932579682543467,0.01775532630302477,0.36452831037042255,-1.289428245580906,-0.8130223137748247,-0.4921249305187803,-0.7570404045595923
-0.2940627430687092,0.44010001131614285,0.09038671661115057,0.5242517252495138,-0.5337653348773713,0.36989688998429165,5.282962924404409,-1.2317239045448403,-0.7570404045595923
